name,date,time,time_since_start,vicon_sequence,vicon_time_stamp,vicon_frame_id,vicon_child_frame_id,vicon_translation_x,vicon_translation_y,vicon_translation_z,vicon_rotation_x,vicon_rotation_y,vicon_rotation_z,vicon_rotation_w,int_imu_time_stamp,int_imu_acc_x,int_imu_acc_y,int_imu_acc_z,int_imu_gyro_x,int_imu_gyro_y,int_imu_gyro_z,int_imu_mag_x,int_imu_mag_y,int_imu_mag_z,ext_imu_time_stamp,ext_imu_acc_x,ext_imu_acc_y,ext_imu_acc_z,ext_imu_gyro_x,ext_imu_gyro_y,ext_imu_gyro_z,ext_imu_mag_x,ext_imu_mag_y,ext_imu_mag_z,dji_imu_sequence,dji_imu_time_stamp,dji_imu_frame_id,dji_imu_orientation_x,dji_imu_orientation_y,dji_imu_orientation_z,dji_imu_ang_vel_x,dji_imu_ang_vel_y,dji_imu_ang_vel_z,dji_imu_lin_acc_x,dji_imu_lin_acc_y,dji_imu_lin_acc_z,rc_sequence,rc_time_stamp,rc_frame_id,rc_roll,rc_pitch,rc_yaw,rc_throttle,rc_mode,rc_landing_gear
,,133751.014449,2.1017954349517822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21839.0,-0.0,0.01,-1.02,-1.46,-1.59,-0.24,-10.8,48.31,-55.06,21848.0,-0.01,0.01,-1.0,-1.46,-1.65,-0.3,-11.7,47.41,-53.86,1747,1602848270.995687,1234,0.2881344263530936,-9.361914487668532,2.4639840792338816,0.42997093887878624,1.66124123406397,2.5496111684320635,0.23030739900223907,1.87481450175183,2.4401888793824495,1746,1602848270.995687,4321,0.442027747631073,1.7533541917800903,2.4804036617279053,3.5214273929595947,4.911807537078857,5.911392688751221
,,133751.086309,2.173619508743286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21911.0,-0.0,0.0,-1.02,-1.46,-1.71,-0.18,-9.75,47.86,-54.76,21921.0,-0.0,0.01,-1.01,-1.52,-1.71,-0.24,-10.65,47.41,-54.31,1755,1602848271.75854,1234,0.6885073194636951,-9.47304599544266,2.2372374945317954,0.5050684699483081,1.3401893395739388,2.1855634753955346,0.9785616051602212,1.406071273651924,2.9214773627849002,1754,1602848271.75854,4321,0.5345136523246765,1.0880351066589355,2.195296049118042,3.209754705429077,4.443033695220947,5.410725116729736
,,133751.105805,2.1931326389312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21930.0,-0.01,0.01,-1.0,-1.52,-1.71,-0.18,-10.05,47.26,-54.76,21940.0,-0.0,0.01,-1.0,-1.4,-1.71,-0.12,-11.7,48.16,-54.31,1757,1602848271.956,1234,0.7741168402906925,-9.425558059836645,2.6744169159466384,0.5885158695257572,1.4678258817467973,2.7632970197619913,0.21470473625024933,1.4525559491874007,2.9770670817588307,1756,1602848271.956,4321,0.038258541375398636,1.5070852041244507,2.553269624710083,3.5873525142669678,4.8993144035339355,5.495072364807129
,,133751.124659,2.211986541748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21949.0,-0.0,0.01,-1.02,-1.52,-1.71,-0.24,-10.8,47.86,-55.51,21959.0,-0.01,0.01,-1.0,-1.28,-1.65,-0.3,-11.1,46.21,-56.41,1758,1602848271.105605,1234,0.025497882936254546,-9.882623839935208,2.7965667366891918,0.4597118944951831,1.612442112336009,2.518989056321738,0.9418282557417351,1.259122348362009,2.4370070768851386,1757,1602848271.105605,4321,0.46960026025772095,1.2564421892166138,2.733717441558838,3.5237035751342773,4.016631126403809,5.831313133239746
,,133751.143215,2.2305285930633545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21968.0,-0.0,0.01,-1.0,-1.28,-1.65,-0.37,-12.0,47.71,-55.36,21977.0,-0.01,0.01,-1.02,-1.46,-1.65,-0.37,-11.25,47.71,-55.96,1760,1602848271.12562,1234,0.543311733215082,-9.792401829381658,2.2432409362220325,0.9449250057730539,1.887960969515169,2.2213450812052353,0.3985959923881507,1.6397464728541022,2.1342457819310314,1759,1602848271.12562,4321,0.40557271242141724,1.823732614517212,2.9909846782684326,3.8035519123077393,4.953775882720947,5.415007591247559
,,133751.162134,2.249451160430908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21987.0,-0.0,0.01,-1.01,-1.28,-1.71,-0.3,-11.7,46.66,-54.31,21996.0,-0.0,0.01,-1.02,-1.46,-1.65,-0.18,-11.4,48.31,-55.81,1762,1602848271.145583,1234,0.8358943918981411,-9.933886279973882,2.5289597104018093,0.6764300353388957,1.4920866485661937,2.5128452142538036,0.22284725329012978,1.0964319782769838,2.422670567417235,1761,1602848271.145583,4321,0.7201195955276489,1.6240668296813965,2.819129228591919,3.8506178855895996,4.681096076965332,5.24619197845459
,,133751.181616,2.2689502239227295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22006.0,0.0,0.01,-1.02,-1.4,-1.65,-0.24,-10.35,48.61,-56.11,22015.0,0.0,0.01,-1.01,-1.46,-1.77,-0.3,-11.1,46.81,-55.81,1764,1602848271.165652,1234,0.09824285151671075,-9.749591011447487,2.9043112990467606,0.4654171215380757,1.029390701819049,2.96416408595931,0.788650297697021,1.9521043338313802,2.416474255731406,1763,1602848271.165652,4321,0.7767361998558044,1.5608114004135132,2.5493693351745605,3.1275086402893066,4.170840263366699,5.581312656402588
,,133751.199586,2.286890983581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22025.0,-0.01,0.02,-1.01,-1.4,-1.65,-0.18,-11.1,46.81,-55.81,22034.0,-0.0,0.02,-1.0,-1.46,-1.71,-0.24,-11.25,46.36,-55.36,1766,1602848271.185646,1234,0.4604291564633145,-9.624066317904127,2.7254199301513427,0.9607293465986239,1.9697161985547618,2.689816944010974,0.3569005451423447,1.7399740696620853,2.375729948824445,1765,1602848271.185646,4321,0.002493258100003004,1.707769513130188,2.976499319076538,3.134838104248047,4.832109451293945,5.234263896942139
,,133751.272314,2.3596127033233643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22097.0,-0.0,0.0,-1.02,-1.52,-1.71,-0.24,-10.35,47.56,-54.76,22107.0,-0.0,0.0,-1.01,-1.34,-1.59,-0.18,-11.4,47.86,-54.76,1774,1602848271.265568,1234,0.24100980083854062,-9.897763113162958,2.958425783135212,0.4448757742428425,1.1617456922091578,2.783363810487963,0.37979515183981516,1.8363656687443886,2.6332106643881374,1773,1602848271.265568,4321,0.1747490018606186,1.062084436416626,2.8294618129730225,3.3247294425964355,4.529434680938721,5.424466133117676
,,133751.292634,2.379941940307617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22117.0,-0.01,0.01,-1.0,-1.52,-1.71,-0.12,-10.05,47.26,-56.41,22127.0,-0.0,0.01,-1.01,-1.59,-1.71,-0.18,-11.7,48.16,-54.61,1776,1602848271.285605,1234,0.1941529680675963,-9.9763323275133,2.270088331715342,0.779434335936631,1.0638213597388928,2.4414516651776146,0.1863845641611106,1.5373188763263557,2.690742538526088,1775,1602848271.285605,4321,0.19815649092197418,1.688737392425537,2.173762798309326,3.959709405899048,4.842989921569824,5.5829033851623535
,,133751.312315,2.3996164798736572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22137.0,0.0,0.01,-1.01,-1.4,-1.71,-0.18,-11.7,46.36,-54.91,22147.0,-0.0,0.01,-1.0,-1.34,-1.71,-0.24,-12.15,46.21,-55.81,1778,1602848271.305537,1234,0.18421069063344475,-9.06155728749456,2.960092719670138,0.47425996933358494,1.2062180900763648,2.9711073418141316,0.007305929545600165,1.7254085662674816,2.8629085086749333,1777,1602848271.305537,4321,0.3064407706260681,1.447904348373413,2.896855115890503,3.7418458461761475,4.5786824226379395,5.493419170379639
,,133751.332829,2.4201624393463135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22157.0,0.0,0.0,-1.01,-1.4,-1.71,-0.12,-11.1,46.81,-54.46,22167.0,0.0,0.01,-1.0,-1.52,-1.71,-0.12,-10.95,47.41,-54.91,1779,1602848271.315532,1234,0.650132170048847,-9.361595612861223,2.0954739616480396,0.05167819549290775,1.1530997343642069,2.929336014973745,0.042388554035100556,1.217018615794633,2.390844426215968,1778,1602848271.315532,4321,0.4127788841724396,1.2541344165802002,2.3824551105499268,3.0873777866363525,4.227517127990723,5.642952919006348
,,133751.352066,2.4393696784973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22177.0,-0.0,0.01,-1.01,-1.4,-1.65,-0.18,-12.0,47.11,-53.56,22187.0,-0.0,0.0,-1.02,-1.4,-1.65,-0.24,-10.95,48.16,-54.91,1782,1602848271.345559,1234,0.030846948725635537,-9.725182051241724,2.3795951535029154,0.18442865854029444,1.7677752596276934,2.0862174507496944,0.24089091084830327,1.726770579918154,2.239277488231171,1781,1602848271.345559,4321,0.2529473602771759,1.0340079069137573,2.7342617511749268,3.4686808586120605,4.5990753173828125,5.794686317443848
,,133751.372599,2.459932327270508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22197.0,0.0,0.01,-1.01,-1.4,-1.71,-0.18,-12.3,46.36,-54.61,22206.0,-0.01,0.01,-1.0,-1.28,-1.65,-0.3,-11.25,46.36,-54.91,1783,1602848271.355635,1234,0.8718239839992751,-9.436704172446827,2.2418012482962473,0.3795298076509448,1.3065188218783965,2.762031279029997,0.29039588675135086,1.5146171073198316,2.654777626088757,1782,1602848271.355635,4321,0.41654130816459656,1.7235759496688843,2.1596367359161377,3.244913101196289,4.280250549316406,5.8971943855285645
,,133751.392213,2.479556083679199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22216.0,-0.0,0.01,-1.01,-1.34,-1.71,-0.12,-10.65,47.11,-55.36,22226.0,-0.0,0.01,-1.0,-1.46,-1.65,-0.12,-10.8,46.51,-55.81,1785,1602848271.375631,1234,0.4843228187449965,-9.045576645484893,2.970937388429456,0.0021064322993921136,1.5974419681801222,2.4300868329563783,0.7940471218902193,1.1869903809629871,2.2163547370086953,1784,1602848271.375631,4321,0.17207932472229004,1.1829568147659302,2.1371328830718994,3.60367488861084,4.386957168579102,5.5240373611450195
,,133751.465983,2.5532877445220947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22290.0,-0.01,0.01,-1.02,-1.4,-1.71,-0.24,-10.05,48.31,-55.06,22300.0,-0.0,0.01,-1.02,-1.4,-1.59,-0.18,-12.75,47.41,-54.61,1793,1602848271.455569,1234,0.9876973395683669,-9.556933852974884,2.8233565493918755,0.39106422375004046,1.7663166896871303,2.740626380753309,0.7153016819304201,1.4038298786810022,2.7340143725064845,1792,1602848271.455569,4321,0.716616690158844,1.2450263500213623,2.7257556915283203,3.4515700340270996,4.156704425811768,5.743839263916016
,,133751.48578,2.573087453842163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22310.0,0.0,0.0,-1.01,-1.52,-1.65,-0.12,-11.1,47.56,-53.41,22320.0,-0.01,0.0,-1.02,-1.46,-1.59,-0.24,-11.4,47.86,-55.51,1795,1602848271.47556,1234,0.33039772043064153,-9.285168300705111,2.574828252320178,0.8490043160497207,1.549231181988842,2.426973776375693,0.41830830746673453,1.0420424271919957,2.485053872080384,1794,1602848271.47556,4321,0.6304754018783569,1.545304775238037,2.9560482501983643,3.008953332901001,4.372027397155762,5.266926288604736
,,133751.505528,2.5928282737731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22330.0,-0.0,0.0,-1.0,-1.46,-1.71,-0.12,-11.4,47.26,-55.06,22340.0,0.0,0.01,-1.02,-1.4,-1.65,-0.12,-12.0,48.16,-55.36,1797,1602848271.495543,1234,0.390457015212169,-9.792299711804358,2.858686260577208,0.3598753930434,1.1517332028597727,2.2907419553502506,0.6472020794934533,1.50975846928461,2.2579866230003214,1796,1602848271.495543,4321,0.27805206179618835,1.043218731880188,2.0347514152526855,3.8968653678894043,4.505103588104248,5.747337341308594
,,133751.52622,2.613546848297119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22350.0,-0.01,0.01,-1.0,-1.46,-1.77,-0.24,-11.4,45.76,-55.51,22360.0,-0.0,0.01,-1.01,-1.52,-1.59,-0.24,-12.45,48.31,-55.51,1799,1602848271.515541,1234,0.6514959429893962,-9.38724902278288,2.668321088281509,0.47394080285931894,1.4891955454611185,2.654637503644631,0.5697347903289424,1.1110593018145032,2.31480069065806,1798,1602848271.515541,4321,0.3648276925086975,1.1350191831588745,2.1189992427825928,3.34898042678833,4.6415605545043945,5.242687225341797
,,133751.546195,2.6335229873657227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22370.0,-0.01,0.01,-1.01,-1.4,-1.52,-0.3,-12.15,47.26,-53.71,22380.0,-0.0,0.01,-1.01,-1.46,-1.77,-0.24,-12.0,47.41,-53.86,1800,1602848271.525602,1234,0.022722511289212433,-9.859300685117493,2.206952855476843,0.9194700045551732,1.9659639836722291,2.5346798721183594,0.055063879079498945,1.6963555357355689,2.539659371897815,1799,1602848271.525602,4321,0.30947205424308777,1.6981374025344849,2.247260332107544,3.9150822162628174,4.0683913230896,5.88782262802124
,,133751.565466,2.65277099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22390.0,-0.01,0.01,-1.01,-1.34,-1.71,-0.24,-10.2,47.71,-55.66,22400.0,-0.0,0.01,-1.0,-1.46,-1.65,-0.3,-11.4,46.81,-54.76,1803,1602848271.555601,1234,0.8971981710970734,-9.338201323677962,2.242752266973332,0.7563251008919432,1.085404778145914,2.4958552760353223,0.36491614804631667,1.5737116546858319,2.8016741232896125,1802,1602848271.555601,4321,0.8079069256782532,1.7081135511398315,2.994968891143799,3.157817840576172,4.946739196777344,5.645284652709961
,,133751.586115,2.673447847366333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22410.0,0.0,0.01,-1.02,-1.46,-1.71,-0.18,-11.1,47.86,-55.51,22420.0,-0.0,0.01,-1.0,-1.52,-1.65,-0.24,-10.2,46.66,-53.86,1805,1602848271.575627,1234,0.7046746540003647,-9.447007792055297,2.565098768228122,0.6982432433094657,1.1519143867581065,2.8539333074518494,0.9486411872732802,1.1907946240695475,2.506156909818876,1804,1602848271.575627,4321,0.6285068988800049,1.5625954866409302,2.8770687580108643,3.656890392303467,4.586767196655273,5.219751834869385
,,133751.658115,2.7454144954681396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22483.0,-0.0,0.01,-1.01,-1.4,-1.65,-0.3,-11.25,46.66,-54.61,22493.0,-0.01,0.01,-1.0,-1.46,-1.71,-0.24,-9.75,47.56,-54.46,1812,1602848271.645545,1234,0.8401295252198737,-9.411725698746993,2.4062969320378698,0.512632613625029,1.863851642452381,2.8127257756453448,0.07004896071627842,1.5824963415877258,2.7147591196751666,1811,1602848271.645545,4321,0.24183975160121918,1.0859419107437134,2.9016222953796387,3.6813719272613525,4.900386333465576,5.77911901473999
,,133751.678691,2.7660281658172607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22503.0,0.0,-0.0,-1.01,-1.34,-1.59,-0.18,-11.4,48.31,-55.06,22513.0,-0.0,0.01,-1.01,-1.52,-1.71,0.0,-10.95,47.11,-54.31,1814,1602848271.665538,1234,0.8704062486418682,-9.828152923833397,2.6684853426946438,0.48408960852494254,1.3798317691233113,2.2439094450382377,0.6471932289722055,1.71723462838359,2.765805754527812,1813,1602848271.665538,4321,0.4023650288581848,1.8159282207489014,2.532087564468384,3.766124963760376,4.603427410125732,5.608364582061768
,,133751.698242,2.7855522632598877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22522.0,-0.01,0.0,-1.0,-1.34,-1.77,-0.18,-9.75,47.86,-55.06,22532.0,0.0,0.01,-1.01,-1.4,-1.77,-0.24,-12.0,47.11,-54.31,1816,1602848271.685542,1234,0.8081160540678917,-9.414411333866244,2.2933110636259117,0.8892157361488563,1.7085856703692066,2.580860969560221,0.8572277291101045,1.9050641083714603,2.760472701528482,1815,1602848271.685542,4321,0.27557945251464844,1.8842206001281738,2.0654656887054443,3.6415038108825684,4.422836780548096,5.33984899520874
,,133751.717879,2.805182695388794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22542.0,-0.01,0.01,-1.01,-1.4,-1.71,-0.18,-11.1,48.31,-54.46,22552.0,-0.01,-0.0,-1.01,-1.28,-1.65,-0.3,-10.8,47.56,-55.06,1818,1602848271.705577,1234,0.11860146355785317,-9.392551337951556,2.2685618331009647,0.15401840026154712,1.3624732690622707,2.6183337816266126,0.7554468390636107,1.9057787415054608,2.2391217947966604,1817,1602848271.705577,4321,0.1302703469991684,1.9737565517425537,2.2916417121887207,3.00607967376709,4.788744926452637,5.3616790771484375
,,133751.738687,2.8260250091552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22562.0,0.0,0.01,-1.01,-1.46,-1.71,-0.24,-14.1,46.66,-54.61,22572.0,0.0,0.02,-1.01,-1.52,-1.71,-0.12,-12.45,46.81,-55.51,1820,1602848271.725556,1234,0.9847391331126659,-9.967239085210911,2.662347610539946,0.3024615102915871,1.38534247947874,2.916014163477141,0.52309060487586,1.1119763239219074,2.4589666437756876,1819,1602848271.725556,4321,0.4884922504425049,1.4917546510696411,2.553178310394287,3.0458059310913086,4.956360816955566,5.085525989532471
,,133751.758099,2.845407485961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22582.0,-0.0,0.02,-1.01,-1.4,-1.77,0.0,-11.25,47.41,-55.66,22592.0,-0.0,0.01,-1.01,-1.46,-1.65,-0.24,-12.0,48.16,-54.31,1822,1602848271.746043,1234,0.028941882967546073,-9.044505609266997,2.471270589635589,0.03270448116288871,1.5334176507469919,2.1179441381657744,0.7787743320224089,1.4883502564914255,2.04738531433139,1821,1602848271.746043,4321,0.08184041827917099,1.9754685163497925,2.2001726627349854,3.918023109436035,4.283944129943848,5.121363162994385
,,133751.778481,2.865817070007324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22602.0,-0.01,0.0,-1.0,-1.22,-1.71,-0.24,-11.4,45.76,-53.41,22612.0,-0.01,0.02,-1.0,-1.4,-1.71,-0.24,-10.95,47.41,-54.91,1824,1602848271.765548,1234,0.4642590589767771,-9.266808446208506,2.2102817980131886,0.9337280273650216,1.0000552148619204,2.820046638569443,0.4418519830927694,1.515465376662715,2.0807387395658488,1823,1602848271.765548,4321,0.15674196183681488,1.0852587223052979,2.949645757675171,3.4460463523864746,4.901499271392822,5.837290287017822
,,133751.851924,2.939234495162964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22676.0,-0.0,0.0,-1.0,-1.4,-1.71,-0.24,-10.95,47.71,-54.31,22686.0,-0.0,0.0,-1.01,-1.34,-1.77,-0.24,-10.35,47.86,-54.76,1832,1602848271.845579,1234,0.1547165439133117,-9.282945874559145,2.177773429786389,0.5527999380743923,1.0426534301276793,2.7825100660341437,0.147811297771561,1.1422273557466547,2.819878713191361,1831,1602848271.845579,4321,0.2481159120798111,1.7335566282272339,2.1302874088287354,3.053048849105835,4.8503570556640625,5.9283857345581055
,,133751.872553,2.95988392829895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22696.0,-0.01,0.0,-1.02,-1.4,-1.65,-0.3,-11.4,46.81,-55.51,22706.0,-0.01,0.01,-1.02,-1.22,-1.71,-0.24,-11.25,46.36,-54.31,1833,1602848271.855657,1234,0.13078524409318226,-9.107241506302596,2.611711346837793,0.5077480306686254,1.3161270125627091,2.837894772671708,0.7699374870960626,1.2642203232806029,2.4709065325951833,1832,1602848271.855657,4321,0.6039248704910278,1.7635393142700195,2.5800082683563232,3.91341233253479,4.005503177642822,5.098020076751709
,,133751.893052,2.9803826808929443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22716.0,-0.0,0.01,-1.0,-1.34,-1.65,-0.18,-11.7,47.41,-54.91,22726.0,-0.01,0.0,-1.01,-1.4,-1.71,-0.18,-12.15,48.31,-54.76,1835,1602848271.876657,1234,0.16313923650108986,-9.053481790895457,2.0528180248818315,0.6446783280786461,1.3453571305049745,2.5188234426344147,0.8176750510285545,1.2769450261218402,2.440914044552689,1834,1602848271.876657,4321,0.6263604760169983,1.183140516281128,2.7479119300842285,3.318192958831787,4.065958023071289,5.701127052307129
,,133751.911618,2.99892258644104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22736.0,-0.01,0.01,-1.0,-1.34,-1.71,-0.18,-12.0,48.16,-55.96,22746.0,-0.01,0.01,-1.0,-1.46,-1.65,-0.18,-12.3,47.41,-54.91,1837,1602848271.902527,1234,0.3799870442134031,-9.066557014006053,2.5579884496058813,0.3215041611006487,1.1206559254662856,2.949929102470975,0.293413685645325,1.0165684953686522,2.9001818606184733,1836,1602848271.902527,4321,0.5141132473945618,1.3331443071365356,2.916506290435791,3.3719115257263184,4.52642822265625,5.554691791534424
,,133751.931262,3.018563747406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22756.0,-0.01,0.01,-1.0,-1.34,-1.71,-0.3,-12.45,47.26,-55.81,22766.0,-0.0,0.01,-1.02,-1.4,-1.65,-0.24,-11.4,47.56,-55.51,1840,1602848271.925519,1234,0.7371078594446417,-9.098484578649227,2.2251078662726793,0.607213532984971,1.0473787234900747,2.6266372618621365,0.293065847661784,1.6421049913197958,2.135545424783962,1839,1602848271.925519,4321,0.24541431665420532,1.144605278968811,2.1459126472473145,3.651209831237793,4.884584903717041,5.808398246765137
,,133751.951977,3.0393130779266357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22776.0,-0.0,0.01,-1.01,-1.4,-1.65,-0.24,-9.15,46.66,-54.91,22785.0,-0.01,0.01,-1.0,-1.46,-1.77,-0.18,-11.85,46.51,-54.46,1841,1602848271.935669,1234,0.9241650364917957,-9.382735740221838,2.416041607314377,0.8570922906554133,1.3643014529314543,2.2245012641035906,0.46780398281203484,1.3613422647092888,2.463250978488013,1840,1602848271.935669,4321,0.2969185709953308,1.1680892705917358,2.7148990631103516,3.0539095401763916,4.079907417297363,5.10693359375
,,133751.971314,3.058629274368286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22795.0,-0.0,0.0,-1.01,-1.4,-1.71,-0.12,-10.8,48.31,-54.76,22805.0,0.0,0.01,-1.0,-1.4,-1.59,-0.24,-10.8,46.81,-54.76,1843,1602848271.95697,1234,0.5965522357175521,-9.373035862569296,2.5330592839594637,0.0960282543162666,1.9415164953867128,2.6749038390739863,0.37532319888320753,1.1633952002440249,2.742570124436164,1842,1602848271.95697,4321,0.2195437103509903,1.5062474012374878,2.4512956142425537,3.5267832279205322,4.685224533081055,5.884885311126709
,,133752.044629,3.131944179534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22869.0,-0.0,0.01,-1.01,-1.59,-1.65,-0.3,-9.9,47.71,-53.86,22879.0,-0.01,0.01,-1.01,-1.4,-1.65,-0.12,-10.35,48.61,-54.46,1851,1602848272.35649,1234,0.1918439270735558,-9.586126841727078,2.551958548781039,0.19503241883343647,1.799567193703123,2.428083744621125,0.5709367671741326,1.3311357811837212,2.701642846187082,1850,1602848272.35649,4321,0.4740161895751953,1.8311394453048706,2.4420166015625,3.4739561080932617,4.425658226013184,5.801833629608154
,,133752.064397,3.151704788208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22889.0,-0.01,0.01,-1.01,-1.34,-1.52,-0.37,-10.8,47.86,-56.86,22899.0,-0.01,0.01,-0.99,-1.34,-1.59,-0.18,-11.1,47.86,-56.86,1853,1602848272.55647,1234,0.626442382667866,-9.82010978092656,2.3941913504539305,0.9411113584029305,1.2891402526538889,2.988173364500226,0.40186096479095446,1.2663250526672405,2.611119578073894,1852,1602848272.55647,4321,0.7744664549827576,1.7483159303665161,2.8225812911987305,3.322850465774536,4.074811935424805,5.540402412414551
,,133752.084443,3.1717512607574463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22908.0,-0.01,0.01,-1.0,-1.46,-1.59,-0.24,-11.85,47.56,-55.06,22918.0,-0.01,0.01,-1.0,-1.46,-1.71,-0.24,-11.7,48.16,-55.36,1855,1602848272.75652,1234,0.3000033374632757,-9.670992525239194,2.9471996657992667,0.5727788722730719,1.7910818806672006,2.9220066761276184,0.8252481613456787,1.8473190585039991,2.226545478269718,1854,1602848272.75652,4321,0.5007587671279907,1.7030576467514038,2.977356195449829,3.5186984539031982,4.990414619445801,5.870065689086914
,,133752.104235,3.191542625427246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22928.0,-0.01,0.01,-1.01,-1.46,-1.65,-0.12,-10.65,47.11,-55.96,22938.0,0.0,0.01,-1.01,-1.4,-1.71,-0.18,-12.0,46.36,-54.91,1857,1602848272.95575,1234,0.03292924839054301,-9.47082917252891,2.4567300778305183,0.39225533259724765,1.1658162438071842,2.5122246928174388,0.34480415760176863,1.7170444136613998,2.3252082378053442,1856,1602848272.95575,4321,0.6901553869247437,1.812258005142212,2.4084692001342773,3.9828286170959473,4.4559197425842285,5.215550899505615
,,133752.123977,3.2112834453582764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22948.0,-0.0,0.0,-1.01,-1.34,-1.77,0.0,-12.75,48.16,-55.36,22958.0,0.0,0.0,-1.0,-1.34,-1.59,0.0,-11.85,45.76,-53.71,1859,1602848272.115572,1234,0.5505307479459669,-9.759024802859821,2.221155829487616,0.6014508744670827,1.0916395582889722,2.2814461509531125,0.15095982025520782,1.3016833724062247,2.5983943604372834,1858,1602848272.115572,4321,0.08949735760688782,1.7775102853775024,2.1010358333587646,3.741042375564575,4.753784656524658,5.200399398803711
,,133752.143881,3.2311882972717285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22968.0,0.0,0.0,-1.01,-1.46,-1.71,-0.18,-11.85,47.26,-54.16,22978.0,-0.01,0.01,-1.01,-1.4,-1.77,-0.24,-11.85,47.56,-55.81,1861,1602848272.135637,1234,0.3424573221618654,-9.088120273034239,2.4124179222002278,0.6763292919040714,1.11068000625162,2.4365452727444388,0.16252472676156293,1.862319085550816,2.809913176460383,1860,1602848272.135637,4321,0.6183908581733704,1.2329267263412476,2.109436273574829,3.8247599601745605,4.988509178161621,5.373522758483887
