name,date,time,time_since_start,vicon_sequence,vicon_time_stamp,vicon_frame_id,vicon_child_frame_id,vicon_translation_x,vicon_translation_y,vicon_translation_z,vicon_rotation_x,vicon_rotation_y,vicon_rotation_z,vicon_rotation_w,int_imu_time_stamp,int_imu_acc_x,int_imu_acc_y,int_imu_acc_z,int_imu_gyro_x,int_imu_gyro_y,int_imu_gyro_z,int_imu_mag_x,int_imu_mag_y,int_imu_mag_z,ext_imu_time_stamp,ext_imu_acc_x,ext_imu_acc_y,ext_imu_acc_z,ext_imu_gyro_x,ext_imu_gyro_y,ext_imu_gyro_z,ext_imu_mag_x,ext_imu_mag_y,ext_imu_mag_z,dji_imu_sequence,dji_imu_time_stamp,dji_imu_frame_id,dji_imu_orientation_x,dji_imu_orientation_y,dji_imu_orientation_z,dji_imu_ang_vel_x,dji_imu_ang_vel_y,dji_imu_ang_vel_z,dji_imu_lin_acc_x,dji_imu_lin_acc_y,dji_imu_lin_acc_z,rc_sequence,rc_time_stamp,rc_frame_id,rc_roll,rc_pitch,rc_yaw,rc_throttle,rc_mode,rc_landing_gear
,,90506.731704,1.201610803604126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965039.0,0.05,0.0,-1.01,-1.4,-1.46,-0.12,15.3,32.26,-53.56,1965048.0,0.04,-0.0,-1.02,-1.34,-1.59,-0.12,14.7,32.56,-53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.750104,1.2199962139129639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965058.0,0.04,0.01,-1.01,-1.22,-1.65,-0.24,14.7,32.56,-53.26,1965067.0,0.04,0.01,-1.01,-1.34,-1.65,-0.18,15.15,32.11,-53.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.770245,1.240166425704956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965077.0,0.05,0.0,-1.02,-1.4,-1.59,-0.18,15.75,30.46,-52.96,1965086.0,0.04,0.0,-1.0,-1.34,-1.65,-0.18,15.15,31.06,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.78875,1.2586631774902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965096.0,0.04,0.0,-1.01,-1.34,-1.52,-0.3,14.1,31.06,-55.06,1965105.0,0.03,0.01,-1.0,-1.34,-1.59,-0.18,15.3,31.96,-53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.861669,1.3315742015838623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965115.0,0.04,0.01,-1.01,-1.34,-1.65,-0.18,15.3,30.91,-52.51,1965178.0,0.03,0.0,-1.0,-1.34,-1.71,-0.12,16.05,31.21,-52.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.880468,1.350365400314331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965188.0,0.05,0.0,-1.0,-1.46,-1.59,-0.24,14.7,31.21,-52.51,1965197.0,0.05,-0.0,-1.01,-1.4,-1.65,-0.24,14.7,31.21,-54.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.899274,1.3691706657409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965207.0,0.04,0.01,-1.01,-1.34,-1.65,-0.18,15.45,32.41,-53.11,1965216.0,0.04,0.01,-1.02,-1.46,-1.59,-0.18,15.0,32.56,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.918588,1.3885040283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965226.0,0.04,0.01,-1.01,-1.34,-1.65,-0.18,15.0,32.56,-52.51,1965235.0,0.04,0.01,-1.01,-1.4,-1.59,-0.18,15.3,29.86,-53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.937668,1.4075908660888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965245.0,0.05,0.01,-1.02,-1.46,-1.65,-0.18,14.1,31.06,-54.46,1965254.0,0.04,0.01,-1.01,-1.34,-1.71,-0.18,15.15,30.76,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.956775,1.426692008972168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965263.0,0.04,0.01,-1.01,-1.28,-1.65,-0.3,14.85,31.36,-53.11,1965273.0,0.04,0.01,-1.01,-1.34,-1.71,-0.24,14.85,31.36,-53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90506.975651,1.4455671310424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965282.0,0.05,0.01,-1.0,-1.4,-1.59,-0.18,16.05,31.51,-52.21,1965292.0,0.03,-0.0,-1.01,-1.4,-1.59,-0.18,14.4,31.06,-54.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.048601,1.518524408340454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965301.0,0.04,0.01,-0.99,-1.34,-1.59,-0.3,14.85,31.36,-53.71,1965365.0,0.04,-0.0,-1.01,-1.22,-1.65,-0.18,15.45,33.16,-52.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.067678,1.5376205444335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965374.0,0.04,0.01,-1.0,-1.4,-1.65,-0.24,15.0,29.86,-53.86,1965383.0,0.04,-0.0,-1.0,-1.16,-1.71,-0.24,15.45,31.06,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.086407,1.5563545227050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965393.0,0.04,0.01,-1.01,-1.46,-1.59,-0.18,16.5,31.36,-52.36,1965402.0,0.04,0.0,-1.01,-1.34,-1.65,-0.18,15.0,32.56,-54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.105276,1.575192928314209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965412.0,0.05,0.0,-1.02,-1.28,-1.65,-0.12,15.15,32.41,-53.71,1965421.0,0.04,0.01,-1.01,-1.4,-1.65,-0.12,14.7,31.96,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.124071,1.593977451324463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965431.0,0.05,0.01,-1.02,-1.28,-1.65,-0.3,15.15,32.41,-54.16,1965440.0,0.04,0.0,-1.01,-1.4,-1.77,-0.18,15.0,32.26,-52.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.143471,1.6134064197540283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965450.0,0.05,0.01,-1.01,-1.4,-1.59,-0.24,15.15,32.86,-53.11,1965459.0,0.04,-0.0,-1.01,-1.4,-1.65,-0.12,15.45,31.06,-54.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.162177,1.6320972442626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965469.0,0.03,0.01,-1.02,-1.4,-1.59,-0.18,16.2,31.36,-53.71,1965478.0,0.04,0.0,-1.02,-1.34,-1.59,-0.3,14.4,31.06,-54.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.236605,1.7065277099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965488.0,0.04,-0.0,-1.0,-1.4,-1.71,-0.24,15.15,31.81,-53.11,1965552.0,0.03,0.0,-1.01,-1.4,-1.71,-0.24,16.8,32.26,-52.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.256003,1.7259037494659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965562.0,0.05,0.0,-1.0,-1.4,-1.59,-0.3,14.85,31.36,-53.71,1965572.0,0.04,0.01,-1.02,-1.28,-1.52,-0.3,14.25,31.96,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.276013,1.7459123134613037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965582.0,0.04,0.01,-1.02,-1.46,-1.65,-0.18,15.3,32.56,-53.26,1965592.0,0.04,-0.0,-1.02,-1.34,-1.77,-0.24,15.75,32.26,-53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.297135,1.7670705318450928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965602.0,0.04,0.01,-1.01,-1.4,-1.59,-0.24,15.45,31.81,-52.81,1965612.0,0.04,0.01,-1.03,-1.4,-1.59,-0.12,15.45,32.11,-54.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.316497,1.7864136695861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965622.0,0.04,0.01,-1.0,-1.22,-1.65,-0.24,14.4,32.11,-53.11,1965632.0,0.04,0.0,-1.02,-1.46,-1.71,-0.24,15.45,31.06,-54.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.336393,1.8063194751739502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965642.0,0.03,0.01,-1.01,-1.28,-1.71,-0.3,15.0,31.51,-53.26,1965652.0,0.04,0.01,-1.0,-1.34,-1.71,-0.3,15.45,31.81,-53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.356479,1.8263945579528809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965662.0,0.04,0.0,-0.99,-1.34,-1.77,-0.18,16.35,31.96,-53.86,1965672.0,0.04,0.0,-1.0,-1.34,-1.77,-0.18,14.4,32.41,-52.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.430324,1.9002337455749512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965682.0,0.04,-0.0,-1.02,-1.4,-1.65,-0.24,15.15,31.36,-52.81,1965746.0,0.04,0.0,-1.01,-1.34,-1.71,-0.3,16.35,31.21,-51.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.450886,1.9208102226257324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965756.0,0.04,0.01,-1.0,-1.34,-1.59,-0.18,16.35,31.21,-52.96,1965766.0,0.05,0.01,-1.01,-1.28,-1.71,-0.12,14.85,32.86,-53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.470814,1.9407367706298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965776.0,0.04,0.01,-1.02,-1.4,-1.59,-0.18,15.0,30.91,-52.21,1965786.0,0.05,0.01,-1.01,-1.4,-1.65,-0.18,15.3,30.91,-54.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.490569,1.960493803024292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965796.0,0.03,0.01,-1.0,-1.28,-1.65,-0.24,15.75,31.51,-53.86,1965806.0,0.04,0.01,-1.0,-1.4,-1.59,-0.18,14.85,31.06,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.50986,1.9797773361206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965816.0,0.04,0.01,-1.0,-1.28,-1.65,-0.12,15.15,32.41,-53.41,1965826.0,0.05,-0.0,-1.01,-1.28,-1.65,-0.24,14.25,31.21,-53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.529705,1.9995975494384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965836.0,0.04,0.01,-1.03,-1.4,-1.65,-0.18,15.9,31.06,-54.46,1965846.0,0.04,0.0,-1.02,-1.34,-1.59,-0.12,16.2,31.81,-53.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.550807,2.02073073387146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965856.0,0.04,0.0,-1.01,-1.4,-1.59,-0.3,15.45,30.31,-53.11,1965866.0,0.04,0.01,-1.02,-1.34,-1.65,-0.18,14.25,31.51,-52.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.626558,2.0965027809143066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965876.0,0.04,0.01,-1.0,-1.34,-1.65,-0.18,15.9,33.16,-52.06,1965941.0,0.04,0.01,-1.0,-1.46,-1.65,-0.24,15.15,31.36,-52.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.645087,2.114982843399048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965951.0,0.05,-0.0,-1.01,-1.4,-1.71,-0.24,17.25,32.86,-52.36,1965961.0,0.05,0.0,-1.01,-1.4,-1.65,-0.24,15.0,30.46,-53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.665016,2.1349146366119385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965971.0,0.04,0.01,-1.02,-1.28,-1.65,-0.18,16.2,30.01,-54.16,1965981.0,0.05,0.01,-1.0,-1.28,-1.59,-0.24,15.3,33.31,-54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.685226,2.1551296710968018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965991.0,0.04,0.0,-1.0,-1.34,-1.59,-0.24,14.85,32.11,-54.76,1966001.0,0.04,0.0,-1.01,-1.28,-1.71,-0.18,14.25,32.26,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.705116,2.175020694732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966011.0,0.04,0.0,-1.0,-1.34,-1.71,-0.24,16.5,30.76,-54.76,1966021.0,0.05,0.01,-1.02,-1.4,-1.59,-0.24,14.4,32.41,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.725247,2.19515061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966031.0,0.04,0.0,-1.01,-1.52,-1.59,-0.18,15.75,30.91,-54.31,1966041.0,0.04,0.01,-1.0,-1.46,-1.71,-0.24,15.45,32.41,-51.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.745664,2.215590238571167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966051.0,0.04,0.0,-1.01,-1.34,-1.71,-0.24,15.45,32.11,-53.11,1966061.0,0.04,0.0,-1.01,-1.4,-1.59,-0.18,17.1,32.26,-54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.887915,2.3578131198883057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966071.0,0.05,0.01,-1.01,-1.28,-1.52,-0.18,15.15,31.36,-54.16,1966203.0,0.05,0.01,-1.02,-1.34,-1.65,-0.12,15.45,32.41,-54.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.90729,2.3771839141845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966213.0,0.03,0.01,-1.02,-1.28,-1.71,-0.24,15.45,30.76,-53.41,1966223.0,0.04,0.0,-1.02,-1.28,-1.71,-0.24,13.8,30.76,-54.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.927215,2.3971080780029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966233.0,0.04,0.0,-1.01,-1.28,-1.71,-0.24,16.35,31.96,-52.96,1966243.0,0.04,0.0,-1.02,-1.4,-1.65,-0.12,14.4,31.81,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.947602,2.4175052642822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966253.0,0.05,-0.0,-1.0,-1.34,-1.65,-0.24,16.05,32.26,-53.86,1966263.0,0.04,0.01,-1.0,-1.34,-1.59,-0.24,15.9,31.36,-52.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.967677,2.4375998973846436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966273.0,0.04,0.01,-1.02,-1.46,-1.71,-0.18,16.5,31.06,-54.16,1966283.0,0.05,0.0,-1.0,-1.28,-1.83,0.0,16.35,32.26,-52.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90507.98815,2.4580819606781006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966293.0,0.04,0.0,-1.01,-1.28,-1.71,-0.18,15.15,30.01,-53.71,1966303.0,0.04,0.01,-1.02,-1.52,-1.71,-0.18,14.85,31.81,-54.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.008366,2.478304862976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966313.0,0.05,0.01,-1.01,-1.34,-1.77,-0.18,14.25,30.91,-53.86,1966323.0,0.05,0.0,-0.99,-1.28,-1.77,0.0,14.7,32.56,-52.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.082091,2.5520098209381104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966332.0,0.05,0.0,-1.01,-1.4,-1.71,-0.24,15.3,30.91,-53.86,1966397.0,0.03,0.01,-1.01,-1.4,-1.65,-0.3,17.25,31.81,-51.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.101246,2.571181297302246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966407.0,0.04,0.0,-1.02,-1.22,-1.71,-0.18,15.45,32.41,-53.11,1966416.0,0.04,0.01,-1.02,-1.4,-1.71,-0.24,16.5,31.81,-53.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.120325,2.590254306793213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966426.0,0.03,0.01,-1.01,-1.4,-1.59,0.0,16.8,32.26,-53.86,1966435.0,0.05,0.01,-1.02,-1.22,-1.65,-0.24,13.95,31.21,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.138875,2.6087968349456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966445.0,0.05,0.01,-1.01,-1.34,-1.77,-0.12,14.85,31.81,-54.76,1966454.0,0.03,0.01,-1.01,-1.34,-1.71,-0.24,15.45,31.06,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.157463,2.627371072769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966463.0,0.04,0.0,-1.01,-1.34,-1.71,-0.24,15.0,31.96,-54.91,1966473.0,0.03,0.01,-1.01,-1.34,-1.71,-0.18,16.8,32.56,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.176646,2.6465535163879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966482.0,0.05,0.0,-1.01,-1.34,-1.59,-0.18,15.75,31.96,-53.86,1966492.0,0.04,-0.0,-1.02,-1.34,-1.59,-0.24,15.3,30.91,-53.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.195667,2.6655900478363037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966501.0,0.04,0.0,-1.02,-1.46,-1.77,-0.24,15.3,30.91,-53.56,1966511.0,0.04,0.0,-1.0,-1.34,-1.71,-0.3,17.25,31.36,-53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.269414,2.739332675933838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966520.0,0.03,0.0,-1.01,-1.34,-1.71,-0.24,14.25,30.46,-52.96,1966585.0,0.05,0.01,-1.0,-1.46,-1.71,-0.37,15.75,30.91,-51.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.287901,2.75780987739563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966594.0,0.04,0.01,-1.01,-1.4,-1.65,-0.3,16.05,31.51,-53.26,1966603.0,0.04,0.01,-1.01,-1.34,-1.65,-0.24,16.35,32.26,-52.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,90508.306737,2.776630163192749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966613.0,0.04,0.0,-1.01,-1.28,-1.65,-0.18,16.35,32.56,-53.86,1966622.0,0.04,0.0,-1.01,-1.4,-1.65,-0.12,14.4,31.36,-53.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
